,RNO,Name,Gender,course,Marks,fees
2950,11746,Student11746,F,MBA,94,1.5
2951,11747,Student11747,F,MBA,15,1.5
2952,11750,Student11750,F,MBA,66,1.5
2953,11759,Student11759,M,MBA,19,1.5
2954,11763,Student11763,M,MBA,38,1.5
2955,11773,Student11773,F,MBA,90,1.5
2956,11780,Student11780,M,MBA,75,1.5
2957,11781,Student11781,F,MBA,16,1.5
2958,11783,Student11783,F,MBA,4,1.5
2959,11785,Student11785,F,MBA,38,1.5
2960,11787,Student11787,M,MBA,68,1.5
2961,11791,Student11791,M,MBA,75,1.5
2962,11794,Student11794,F,MBA,81,1.5
2963,11795,Student11795,M,MBA,3,1.5
2964,11797,Student11797,F,MBA,68,1.5
2965,11800,Student11800,F,MBA,15,1.5
2966,11808,Student11808,F,MBA,5,1.5
2967,11811,Student11811,M,MBA,96,1.5
2968,11813,Student11813,M,MBA,58,1.5
2969,11816,Student11816,F,MBA,67,1.5
2970,11821,Student11821,M,MBA,62,1.5
2971,11823,Student11823,M,MBA,45,1.5
2972,11825,Student11825,F,MBA,83,1.5
2973,11827,Student11827,F,MBA,52,1.5
2974,11829,Student11829,F,MBA,3,1.5
2975,11830,Student11830,M,MBA,22,1.5
2976,11833,Student11833,M,MBA,20,1.5
2977,11838,Student11838,F,MBA,1,1.5
2978,11839,Student11839,M,MBA,76,1.5
2979,11840,Student11840,M,MBA,49,1.5
2980,11843,Student11843,F,MBA,67,1.5
2981,11845,Student11845,F,MBA,13,1.5
2982,11846,Student11846,F,MBA,39,1.5
2983,11849,Student11849,F,MBA,74,1.5
2984,11853,Student11853,F,MBA,57,1.5
2985,11856,Student11856,M,MBA,48,1.5
2986,11857,Student11857,M,MBA,1,1.5
2987,11860,Student11860,M,MBA,48,1.5
2988,11864,Student11864,F,MBA,48,1.5
2989,11867,Student11867,M,MBA,55,1.5
2990,11868,Student11868,F,MBA,19,1.5
2991,11876,Student11876,M,MBA,8,1.5
2992,11877,Student11877,F,MBA,6,1.5
2993,11895,Student11895,M,MBA,9,1.5
2994,11896,Student11896,M,MBA,72,1.5
2995,11897,Student11897,F,MBA,82,1.5
2996,11898,Student11898,M,MBA,14,1.5
2997,11900,Student11900,F,MBA,0,1.5
2998,11904,Student11904,M,MBA,93,1.5
2999,11905,Student11905,F,MBA,85,1.5
3000,11915,Student11915,M,MBA,26,1.5
3001,11918,Student11918,F,MBA,68,1.5
3002,11933,Student11933,M,MBA,46,1.5
3003,11935,Student11935,F,MBA,69,1.5
3004,11942,Student11942,F,MBA,6,1.5
3005,11943,Student11943,M,MBA,83,1.5
3006,11946,Student11946,M,MBA,37,1.5
3007,11957,Student11957,F,MBA,68,1.5
3008,11962,Student11962,M,MBA,32,1.5
3009,11964,Student11964,F,MBA,24,1.5
3010,11973,Student11973,F,MBA,49,1.5
3011,11977,Student11977,F,MBA,74,1.5
3012,11985,Student11985,F,MBA,15,1.5
3013,11986,Student11986,M,MBA,43,1.5
3014,11994,Student11994,M,MBA,96,1.5
3015,11998,Student11998,F,MBA,96,1.5
3016,11999,Student11999,F,MBA,35,1.5
3017,12005,Student12005,F,MBA,82,1.5
3018,12006,Student12006,M,MBA,1,1.5
3019,12008,Student12008,M,MBA,20,1.5
3020,12010,Student12010,M,MBA,85,1.5
3021,12012,Student12012,M,MBA,71,1.5
3022,12014,Student12014,M,MBA,58,1.5
3023,12015,Student12015,F,MBA,57,1.5
3024,12020,Student12020,M,MBA,39,1.5
3025,12021,Student12021,M,MBA,56,1.5
3026,12026,Student12026,M,MBA,5,1.5
3027,12030,Student12030,M,MBA,51,1.5
3028,12031,Student12031,M,MBA,91,1.5
3029,12034,Student12034,F,MBA,26,1.5
3030,12035,Student12035,F,MBA,3,1.5
3031,12037,Student12037,M,MBA,48,1.5
3032,12043,Student12043,M,MBA,34,1.5
3033,12044,Student12044,M,MBA,44,1.5
3034,12051,Student12051,F,MBA,88,1.5
3035,12058,Student12058,M,MBA,47,1.5
3036,12059,Student12059,M,MBA,93,1.5
3037,12060,Student12060,M,MBA,59,1.5
3038,12061,Student12061,F,MBA,72,1.5
3039,12068,Student12068,F,MBA,13,1.5
3040,12069,Student12069,M,MBA,75,1.5
3041,12077,Student12077,F,MBA,13,1.5
3042,12078,Student12078,F,MBA,57,1.5
3043,12089,Student12089,M,MBA,39,1.5
3044,12092,Student12092,F,MBA,23,1.5
3045,12095,Student12095,M,MBA,33,1.5
3046,12106,Student12106,M,MBA,88,1.5
3047,12111,Student12111,F,MBA,69,1.5
3048,12113,Student12113,M,MBA,5,1.5
3049,12114,Student12114,M,MBA,80,1.5
3050,12119,Student12119,F,MBA,59,1.5
3051,12122,Student12122,F,MBA,49,1.5
3052,12132,Student12132,M,MBA,34,1.5
3053,12134,Student12134,M,MBA,85,1.5
3054,12140,Student12140,F,MBA,57,1.5
3055,12143,Student12143,F,MBA,29,1.5
3056,12144,Student12144,F,MBA,21,1.5
3057,12153,Student12153,F,MBA,68,1.5
3058,12155,Student12155,F,MBA,2,1.5
3059,12158,Student12158,F,MBA,34,1.5
3060,12163,Student12163,M,MBA,63,1.5
3061,12164,Student12164,M,MBA,31,1.5
3062,12171,Student12171,M,MBA,53,1.5
3063,12175,Student12175,F,MBA,99,1.5
3064,12179,Student12179,M,MBA,58,1.5
3065,12187,Student12187,F,MBA,80,1.5
3066,12189,Student12189,F,MBA,43,1.5
3067,12192,Student12192,M,MBA,93,1.5
3068,12195,Student12195,F,MBA,23,1.5
3069,12200,Student12200,M,MBA,10,1.5
3070,12203,Student12203,F,MBA,95,1.5
3071,12207,Student12207,M,MBA,91,1.5
3072,12211,Student12211,F,MBA,17,1.5
3073,12213,Student12213,F,MBA,75,1.5
3074,12218,Student12218,M,MBA,48,1.5
3075,12220,Student12220,F,MBA,46,1.5
3076,12228,Student12228,M,MBA,77,1.5
3077,12232,Student12232,M,MBA,65,1.5
3078,12234,Student12234,M,MBA,47,1.5
3079,12236,Student12236,F,MBA,14,1.5
3080,12243,Student12243,F,MBA,72,1.5
3081,12244,Student12244,M,MBA,1,1.5
3082,12245,Student12245,F,MBA,5,1.5
3083,12246,Student12246,F,MBA,75,1.5
3084,12247,Student12247,M,MBA,0,1.5
3085,12250,Student12250,F,MBA,71,1.5
3086,12260,Student12260,M,MBA,52,1.5
3087,12261,Student12261,F,MBA,29,1.5
3088,12267,Student12267,F,MBA,89,1.5
3089,12272,Student12272,F,MBA,57,1.5
3090,12275,Student12275,M,MBA,93,1.5
3091,12277,Student12277,M,MBA,39,1.5
3092,12288,Student12288,M,MBA,31,1.5
3093,12291,Student12291,F,MBA,76,1.5
3094,12304,Student12304,M,MBA,31,1.5
3095,12305,Student12305,F,MBA,91,1.5
3096,12315,Student12315,M,MBA,86,1.5
3097,12316,Student12316,F,MBA,71,1.5
3098,12317,Student12317,F,MBA,51,1.5
3099,12320,Student12320,M,MBA,28,1.5
3100,12322,Student12322,M,MBA,49,1.5
3101,12324,Student12324,M,MBA,41,1.5
3102,12326,Student12326,M,MBA,97,1.5
3103,12328,Student12328,F,MBA,48,1.5
3104,12335,Student12335,F,MBA,13,1.5
3105,12337,Student12337,M,MBA,26,1.5
3106,12343,Student12343,M,MBA,89,1.5
3107,12344,Student12344,M,MBA,91,1.5
3108,12345,Student12345,F,MBA,31,1.5
3109,12346,Student12346,F,MBA,25,1.5
3110,12350,Student12350,M,MBA,21,1.5
3111,12351,Student12351,M,MBA,100,1.5
3112,12352,Student12352,M,MBA,62,1.5
3113,12354,Student12354,F,MBA,96,1.5
3114,12363,Student12363,F,MBA,50,1.5
3115,12366,Student12366,M,MBA,7,1.5
3116,12375,Student12375,F,MBA,72,1.5
3117,12380,Student12380,M,MBA,7,1.5
3118,12390,Student12390,F,MBA,20,1.5
3119,12393,Student12393,F,MBA,65,1.5
3120,12395,Student12395,F,MBA,87,1.5
3121,12399,Student12399,F,MBA,1,1.5
3122,12415,Student12415,M,MBA,66,1.5
3123,12418,Student12418,M,MBA,89,1.5
3124,12419,Student12419,F,MBA,40,1.5
3125,12420,Student12420,M,MBA,68,1.5
3126,12427,Student12427,M,MBA,71,1.5
3127,12428,Student12428,F,MBA,14,1.5
3128,12431,Student12431,M,MBA,12,1.5
3129,12447,Student12447,F,MBA,74,1.5
3130,12452,Student12452,M,MBA,56,1.5
3131,12453,Student12453,M,MBA,1,1.5
3132,12454,Student12454,M,MBA,78,1.5
3133,12457,Student12457,M,MBA,48,1.5
3134,12466,Student12466,F,MBA,22,1.5
3135,12468,Student12468,M,MBA,12,1.5
3136,12472,Student12472,F,MBA,70,1.5
3137,12476,Student12476,F,MBA,81,1.5
3138,12482,Student12482,M,MBA,38,1.5
3139,12489,Student12489,M,MBA,14,1.5
3140,12500,Student12500,M,MBA,15,1.5
3141,12504,Student12504,M,MBA,37,1.5
3142,12514,Student12514,M,MBA,5,1.5
3143,12516,Student12516,F,MBA,2,1.5
3144,12523,Student12523,F,MBA,45,1.5
3145,12524,Student12524,M,MBA,36,1.5
3146,12526,Student12526,F,MBA,6,1.5
3147,12528,Student12528,F,MBA,0,1.5
3148,12531,Student12531,M,MBA,10,1.5
3149,12532,Student12532,M,MBA,49,1.5
3150,12541,Student12541,F,MBA,72,1.5
3151,12545,Student12545,M,MBA,61,1.5
3152,12548,Student12548,M,MBA,85,1.5
3153,12559,Student12559,F,MBA,45,1.5
3154,12561,Student12561,M,MBA,29,1.5
3155,12566,Student12566,F,MBA,94,1.5
3156,12569,Student12569,F,MBA,71,1.5
3157,12578,Student12578,F,MBA,77,1.5
3158,12583,Student12583,F,MBA,35,1.5
3159,12587,Student12587,F,MBA,11,1.5
3160,12588,Student12588,M,MBA,23,1.5
3161,12593,Student12593,F,MBA,25,1.5
3162,12594,Student12594,F,MBA,13,1.5
3163,12595,Student12595,M,MBA,79,1.5
3164,12600,Student12600,F,MBA,77,1.5
3165,12603,Student12603,F,MBA,72,1.5
3166,12605,Student12605,M,MBA,81,1.5
3167,12609,Student12609,F,MBA,73,1.5
3168,12631,Student12631,M,MBA,83,1.5
3169,12632,Student12632,M,MBA,29,1.5
3170,12634,Student12634,M,MBA,46,1.5
3171,12636,Student12636,F,MBA,26,1.5
3172,12640,Student12640,F,MBA,33,1.5
3173,12642,Student12642,M,MBA,83,1.5
3174,12645,Student12645,F,MBA,37,1.5
3175,12658,Student12658,M,MBA,64,1.5
3176,12660,Student12660,F,MBA,39,1.5
3177,12661,Student12661,M,MBA,10,1.5
3178,12662,Student12662,F,MBA,72,1.5
3179,12664,Student12664,M,MBA,26,1.5
3180,12671,Student12671,F,MBA,67,1.5
3181,12678,Student12678,F,MBA,63,1.5
3182,12681,Student12681,M,MBA,60,1.5
3183,12690,Student12690,M,MBA,29,1.5
3184,12693,Student12693,F,MBA,91,1.5
3185,12698,Student12698,M,MBA,35,1.5
3186,12699,Student12699,M,MBA,24,1.5
3187,12702,Student12702,F,MBA,8,1.5
3188,12704,Student12704,F,MBA,87,1.5
3189,12706,Student12706,M,MBA,66,1.5
3190,12707,Student12707,M,MBA,24,1.5
3191,12708,Student12708,F,MBA,59,1.5
3192,12710,Student12710,M,MBA,73,1.5
3193,12715,Student12715,F,MBA,1,1.5
3194,12722,Student12722,F,MBA,36,1.5
3195,12723,Student12723,F,MBA,80,1.5
3196,12726,Student12726,F,MBA,96,1.5
3197,12731,Student12731,F,MBA,79,1.5
3198,12733,Student12733,M,MBA,68,1.5
3199,12736,Student12736,F,MBA,85,1.5
3200,12739,Student12739,M,MBA,83,1.5
3201,12742,Student12742,M,MBA,19,1.5
3202,12744,Student12744,M,MBA,77,1.5
3203,12751,Student12751,F,MBA,52,1.5
3204,12755,Student12755,F,MBA,79,1.5
3205,12756,Student12756,F,MBA,28,1.5
3206,12757,Student12757,F,MBA,35,1.5
3207,12772,Student12772,M,MBA,92,1.5
3208,12773,Student12773,F,MBA,76,1.5
3209,12774,Student12774,M,MBA,37,1.5
3210,12776,Student12776,M,MBA,18,1.5
3211,12778,Student12778,M,MBA,67,1.5
3212,12781,Student12781,M,MBA,1,1.5
3213,12782,Student12782,M,MBA,11,1.5
3214,12787,Student12787,F,MBA,11,1.5
3215,12789,Student12789,M,MBA,84,1.5
3216,12790,Student12790,F,MBA,34,1.5
3217,12793,Student12793,F,MBA,15,1.5
3218,12794,Student12794,M,MBA,40,1.5
3219,12795,Student12795,M,MBA,87,1.5
3220,12807,Student12807,M,MBA,21,1.5
3221,12808,Student12808,M,MBA,47,1.5
3222,12811,Student12811,F,MBA,76,1.5
3223,12814,Student12814,F,MBA,67,1.5
3224,12817,Student12817,F,MBA,56,1.5
3225,12819,Student12819,F,MBA,16,1.5
3226,12821,Student12821,M,MBA,36,1.5
3227,12822,Student12822,M,MBA,50,1.5
3228,12836,Student12836,M,MBA,89,1.5
3229,12838,Student12838,M,MBA,94,1.5
3230,12839,Student12839,M,MBA,83,1.5
3231,12844,Student12844,F,MBA,94,1.5
3232,12854,Student12854,F,MBA,40,1.5
3233,12856,Student12856,M,MBA,16,1.5
3234,12863,Student12863,M,MBA,49,1.5
3235,12864,Student12864,F,MBA,99,1.5
3236,12865,Student12865,F,MBA,77,1.5
3237,12870,Student12870,F,MBA,48,1.5
3238,12880,Student12880,M,MBA,3,1.5
3239,12884,Student12884,F,MBA,30,1.5
3240,12886,Student12886,F,MBA,98,1.5
3241,12887,Student12887,F,MBA,72,1.5
3242,12896,Student12896,M,MBA,96,1.5
3243,12905,Student12905,F,MBA,87,1.5
3244,12906,Student12906,F,MBA,67,1.5
3245,12908,Student12908,F,MBA,95,1.5
3246,12912,Student12912,M,MBA,21,1.5
3247,12914,Student12914,M,MBA,99,1.5
3248,12920,Student12920,F,MBA,91,1.5
3249,12923,Student12923,F,MBA,79,1.5
3250,12927,Student12927,M,MBA,46,1.5
3251,12938,Student12938,F,MBA,85,1.5
3252,12939,Student12939,M,MBA,90,1.5
3253,12945,Student12945,F,MBA,62,1.5
3254,12947,Student12947,M,MBA,99,1.5
3255,12948,Student12948,F,MBA,27,1.5
3256,12953,Student12953,M,MBA,16,1.5
3257,12954,Student12954,F,MBA,25,1.5
3258,12956,Student12956,M,MBA,62,1.5
3259,12958,Student12958,M,MBA,56,1.5
3260,12960,Student12960,F,MBA,48,1.5
3261,12966,Student12966,F,MBA,23,1.5
3262,12968,Student12968,M,MBA,95,1.5
3263,12969,Student12969,M,MBA,54,1.5
3264,12972,Student12972,M,MBA,58,1.5
3265,12978,Student12978,M,MBA,35,1.5
3266,12988,Student12988,F,MBA,30,1.5
3267,12991,Student12991,M,MBA,32,1.5
3268,13005,Student13005,M,MBA,100,1.5
3269,13007,Student13007,F,MBA,13,1.5
3270,13013,Student13013,F,MBA,91,1.5
3271,13015,Student13015,M,MBA,28,1.5
3272,13018,Student13018,M,MBA,2,1.5
3273,13025,Student13025,F,MBA,55,1.5
3274,13026,Student13026,M,MBA,46,1.5
3275,13029,Student13029,F,MBA,42,1.5
3276,13033,Student13033,F,MBA,31,1.5
3277,13034,Student13034,M,MBA,70,1.5
3278,13037,Student13037,M,MBA,55,1.5
3279,13041,Student13041,M,MBA,2,1.5
3280,13053,Student13053,M,MBA,7,1.5
3281,13055,Student13055,M,MBA,61,1.5
3282,13056,Student13056,M,MBA,31,1.5
3283,13057,Student13057,F,MBA,42,1.5
3284,13059,Student13059,M,MBA,66,1.5
3285,13066,Student13066,M,MBA,38,1.5
3286,13069,Student13069,M,MBA,11,1.5
3287,13070,Student13070,M,MBA,81,1.5
3288,13075,Student13075,M,MBA,82,1.5
3289,13079,Student13079,M,MBA,66,1.5
3290,13082,Student13082,F,MBA,90,1.5
3291,13096,Student13096,M,MBA,55,1.5
3292,13098,Student13098,M,MBA,96,1.5
3293,13105,Student13105,F,MBA,73,1.5
3294,13108,Student13108,F,MBA,54,1.5
3295,13109,Student13109,M,MBA,53,1.5
3296,13110,Student13110,M,MBA,63,1.5
3297,13118,Student13118,F,MBA,92,1.5
3298,13120,Student13120,F,MBA,72,1.5
3299,13121,Student13121,F,MBA,6,1.5
3300,13134,Student13134,M,MBA,59,1.5
3301,13135,Student13135,M,MBA,3,1.5
3302,13141,Student13141,F,MBA,47,1.5
3303,13142,Student13142,F,MBA,95,1.5
3304,13147,Student13147,M,MBA,73,1.5
3305,13152,Student13152,M,MBA,69,1.5
3306,13154,Student13154,M,MBA,9,1.5
3307,13161,Student13161,M,MBA,21,1.5
3308,13163,Student13163,M,MBA,25,1.5
3309,13164,Student13164,F,MBA,32,1.5
3310,13172,Student13172,M,MBA,10,1.5
3311,13175,Student13175,F,MBA,5,1.5
3312,13176,Student13176,F,MBA,39,1.5
3313,13182,Student13182,F,MBA,31,1.5
3314,13183,Student13183,M,MBA,61,1.5
3315,13188,Student13188,M,MBA,91,1.5
3316,13193,Student13193,F,MBA,56,1.5
3317,13194,Student13194,F,MBA,12,1.5
3318,13196,Student13196,M,MBA,18,1.5
3319,13200,Student13200,F,MBA,26,1.5
3320,13201,Student13201,F,MBA,59,1.5
3321,13204,Student13204,F,MBA,15,1.5
3322,13205,Student13205,M,MBA,1,1.5
3323,13216,Student13216,F,MBA,32,1.5
3324,13217,Student13217,F,MBA,33,1.5
3325,13219,Student13219,M,MBA,89,1.5
3326,13224,Student13224,M,MBA,16,1.5
3327,13228,Student13228,F,MBA,72,1.5
3328,13238,Student13238,F,MBA,78,1.5
3329,13239,Student13239,M,MBA,47,1.5
3330,13246,Student13246,M,MBA,72,1.5
3331,13248,Student13248,M,MBA,71,1.5
3332,13253,Student13253,F,MBA,66,1.5
3333,13255,Student13255,M,MBA,0,1.5
3334,13257,Student13257,F,MBA,29,1.5
3335,13261,Student13261,F,MBA,41,1.5
3336,13262,Student13262,M,MBA,53,1.5
3337,13263,Student13263,M,MBA,94,1.5
3338,13265,Student13265,F,MBA,14,1.5
3339,13272,Student13272,M,MBA,77,1.5
3340,13275,Student13275,M,MBA,55,1.5
3341,13284,Student13284,M,MBA,25,1.5
3342,13301,Student13301,M,MBA,10,1.5
3343,13303,Student13303,M,MBA,23,1.5
3344,13304,Student13304,F,MBA,7,1.5
3345,13312,Student13312,M,MBA,15,1.5
3346,13315,Student13315,M,MBA,10,1.5
3347,13323,Student13323,F,MBA,39,1.5
3348,13328,Student13328,M,MBA,19,1.5
3349,13329,Student13329,F,MBA,35,1.5
3350,13334,Student13334,M,MBA,25,1.5
3351,13339,Student13339,M,MBA,83,1.5
3352,13348,Student13348,M,MBA,1,1.5
3353,13349,Student13349,M,MBA,12,1.5
3354,13352,Student13352,M,MBA,66,1.5
3355,13367,Student13367,F,MBA,26,1.5
3356,13372,Student13372,M,MBA,45,1.5
3357,13375,Student13375,M,MBA,84,1.5
3358,13376,Student13376,M,MBA,5,1.5
3359,13383,Student13383,F,MBA,72,1.5
3360,13391,Student13391,F,MBA,54,1.5
3361,13396,Student13396,F,MBA,35,1.5
3362,13397,Student13397,F,MBA,89,1.5
3363,13398,Student13398,F,MBA,35,1.5
3364,13400,Student13400,M,MBA,92,1.5
3365,13401,Student13401,M,MBA,6,1.5
3366,13406,Student13406,F,MBA,45,1.5
3367,13414,Student13414,F,MBA,42,1.5
3368,13416,Student13416,M,MBA,15,1.5
3369,13417,Student13417,M,MBA,73,1.5
3370,13418,Student13418,F,MBA,98,1.5
3371,13420,Student13420,F,MBA,6,1.5
3372,13421,Student13421,M,MBA,34,1.5
3373,13423,Student13423,F,MBA,90,1.5
3374,13426,Student13426,F,MBA,15,1.5
3375,13431,Student13431,M,MBA,23,1.5
3376,13433,Student13433,F,MBA,24,1.5
3377,13440,Student13440,F,MBA,82,1.5
3378,13443,Student13443,F,MBA,68,1.5
3379,13447,Student13447,M,MBA,82,1.5
3380,13451,Student13451,M,MBA,56,1.5
3381,13454,Student13454,F,MBA,77,1.5
3382,13459,Student13459,F,MBA,92,1.5
3383,13460,Student13460,M,MBA,64,1.5
3384,13463,Student13463,M,MBA,42,1.5
3385,13464,Student13464,F,MBA,23,1.5
3386,13465,Student13465,F,MBA,85,1.5
3387,13468,Student13468,F,MBA,39,1.5
3388,13470,Student13470,F,MBA,22,1.5
3389,13475,Student13475,M,MBA,34,1.5
3390,13482,Student13482,F,MBA,50,1.5
3391,13486,Student13486,F,MBA,75,1.5
3392,13494,Student13494,M,MBA,83,1.5
3393,13495,Student13495,M,MBA,27,1.5
3394,13505,Student13505,M,MBA,95,1.5
3395,13508,Student13508,M,MBA,97,1.5
3396,13511,Student13511,F,MBA,27,1.5
3397,13513,Student13513,M,MBA,57,1.5
3398,13514,Student13514,M,MBA,6,1.5
3399,13516,Student13516,F,MBA,2,1.5
3400,13518,Student13518,M,MBA,17,1.5
3401,13524,Student13524,M,MBA,81,1.5
3402,13531,Student13531,M,MBA,15,1.5
3403,13532,Student13532,M,MBA,49,1.5
3404,13533,Student13533,M,MBA,43,1.5
3405,13534,Student13534,M,MBA,34,1.5
3406,13540,Student13540,M,MBA,53,1.5
3407,13541,Student13541,M,MBA,83,1.5
3408,13542,Student13542,M,MBA,95,1.5
3409,13547,Student13547,M,MBA,53,1.5
3410,13556,Student13556,M,MBA,59,1.5
3411,13561,Student13561,M,MBA,92,1.5
3412,13568,Student13568,F,MBA,86,1.5
3413,13569,Student13569,F,MBA,0,1.5
3414,13574,Student13574,M,MBA,83,1.5
3415,13575,Student13575,F,MBA,2,1.5
3416,13576,Student13576,M,MBA,22,1.5
3417,13583,Student13583,M,MBA,40,1.5
3418,13584,Student13584,F,MBA,61,1.5
3419,13586,Student13586,F,MBA,100,1.5
3420,13595,Student13595,F,MBA,3,1.5
3421,13596,Student13596,F,MBA,95,1.5
3422,13597,Student13597,F,MBA,88,1.5
3423,13607,Student13607,M,MBA,5,1.5
3424,13612,Student13612,F,MBA,71,1.5
3425,13619,Student13619,F,MBA,86,1.5
3426,13623,Student13623,M,MBA,42,1.5
3427,13625,Student13625,F,MBA,31,1.5
3428,13629,Student13629,M,MBA,4,1.5
3429,13631,Student13631,F,MBA,42,1.5
3430,13639,Student13639,M,MBA,61,1.5
3431,13647,Student13647,F,MBA,61,1.5
3432,13651,Student13651,F,MBA,17,1.5
3433,13669,Student13669,M,MBA,80,1.5
3434,13677,Student13677,F,MBA,10,1.5
3435,13678,Student13678,M,MBA,30,1.5
3436,13679,Student13679,M,MBA,9,1.5
3437,13686,Student13686,F,MBA,81,1.5
3438,13689,Student13689,F,MBA,51,1.5
3439,13690,Student13690,M,MBA,64,1.5
3440,13696,Student13696,M,MBA,55,1.5
3441,13700,Student13700,M,MBA,32,1.5
3442,13701,Student13701,F,MBA,98,1.5
3443,13705,Student13705,F,MBA,5,1.5
3444,13711,Student13711,M,MBA,48,1.5
3445,13718,Student13718,F,MBA,57,1.5
3446,13719,Student13719,F,MBA,11,1.5
3447,13723,Student13723,M,MBA,57,1.5
3448,13724,Student13724,M,MBA,46,1.5
3449,13732,Student13732,M,MBA,60,1.5
3450,13735,Student13735,M,MBA,71,1.5
3451,13743,Student13743,M,MBA,50,1.5
3452,13745,Student13745,F,MBA,20,1.5
3453,13746,Student13746,M,MBA,43,1.5
3454,13749,Student13749,M,MBA,64,1.5
3455,13750,Student13750,M,MBA,76,1.5
3456,13761,Student13761,M,MBA,26,1.5
3457,13772,Student13772,M,MBA,14,1.5
3458,13783,Student13783,M,MBA,18,1.5
3459,13788,Student13788,M,MBA,95,1.5
3460,13791,Student13791,M,MBA,18,1.5
3461,13797,Student13797,F,MBA,49,1.5
3462,13800,Student13800,F,MBA,5,1.5
3463,13801,Student13801,M,MBA,76,1.5
3464,13802,Student13802,M,MBA,48,1.5
3465,13811,Student13811,F,MBA,5,1.5
3466,13818,Student13818,M,MBA,97,1.5
3467,13821,Student13821,M,MBA,90,1.5
3468,13827,Student13827,F,MBA,34,1.5
3469,13832,Student13832,F,MBA,46,1.5
3470,13835,Student13835,M,MBA,19,1.5
3471,13839,Student13839,F,MBA,88,1.5
3472,13842,Student13842,M,MBA,65,1.5
3473,13843,Student13843,M,MBA,32,1.5
3474,13846,Student13846,F,MBA,98,1.5
3475,13847,Student13847,F,MBA,98,1.5
3476,13849,Student13849,F,MBA,32,1.5
3477,13851,Student13851,F,MBA,86,1.5
3478,13854,Student13854,F,MBA,6,1.5
3479,13855,Student13855,M,MBA,7,1.5
3480,13856,Student13856,F,MBA,21,1.5
3481,13868,Student13868,M,MBA,59,1.5
3482,13871,Student13871,F,MBA,67,1.5
3483,13872,Student13872,F,MBA,36,1.5
3484,13881,Student13881,M,MBA,19,1.5
3485,13882,Student13882,M,MBA,57,1.5
3486,13889,Student13889,M,MBA,67,1.5
3487,13890,Student13890,M,MBA,86,1.5
3488,13892,Student13892,F,MBA,45,1.5
3489,13898,Student13898,M,MBA,20,1.5
3490,13909,Student13909,M,MBA,41,1.5
3491,13916,Student13916,M,MBA,30,1.5
3492,13919,Student13919,F,MBA,84,1.5
3493,13920,Student13920,M,MBA,99,1.5
3494,13922,Student13922,F,MBA,47,1.5
3495,13925,Student13925,M,MBA,82,1.5
3496,13932,Student13932,F,MBA,32,1.5
3497,13934,Student13934,F,MBA,57,1.5
3498,13936,Student13936,M,MBA,93,1.5
3499,13940,Student13940,F,MBA,51,1.5
3500,13944,Student13944,F,MBA,90,1.5
3501,13946,Student13946,M,MBA,84,1.5
3502,13947,Student13947,F,MBA,14,1.5
3503,13950,Student13950,F,MBA,97,1.5
3504,13952,Student13952,F,MBA,9,1.5
3505,13956,Student13956,F,MBA,33,1.5
3506,13958,Student13958,F,MBA,0,1.5
3507,13960,Student13960,M,MBA,13,1.5
3508,13964,Student13964,F,MBA,48,1.5
3509,13966,Student13966,M,MBA,50,1.5
3510,13969,Student13969,F,MBA,52,1.5
3511,13971,Student13971,M,MBA,70,1.5
3512,13973,Student13973,F,MBA,76,1.5
3513,13988,Student13988,M,MBA,62,1.5
3514,13996,Student13996,F,MBA,23,1.5
3515,13998,Student13998,F,MBA,76,1.5
3516,14002,Student14002,M,MBA,39,1.5
3517,14009,Student14009,F,MBA,25,1.5
3518,14016,Student14016,M,MBA,77,1.5
3519,14018,Student14018,M,MBA,42,1.5
3520,14020,Student14020,M,MBA,97,1.5
3521,14021,Student14021,F,MBA,51,1.5
3522,14025,Student14025,M,MBA,37,1.5
3523,14026,Student14026,F,MBA,27,1.5
3524,14027,Student14027,M,MBA,86,1.5
3525,14029,Student14029,M,MBA,69,1.5
3526,14031,Student14031,M,MBA,44,1.5
3527,14042,Student14042,M,MBA,64,1.5
3528,14060,Student14060,M,MBA,43,1.5
3529,14062,Student14062,M,MBA,43,1.5
3530,14063,Student14063,M,MBA,78,1.5
3531,14070,Student14070,M,MBA,29,1.5
3532,14081,Student14081,M,MBA,53,1.5
3533,14082,Student14082,F,MBA,73,1.5
3534,14092,Student14092,M,MBA,24,1.5
3535,14093,Student14093,F,MBA,47,1.5
3536,14094,Student14094,F,MBA,51,1.5
3537,14095,Student14095,M,MBA,15,1.5
3538,14098,Student14098,M,MBA,37,1.5
3539,14101,Student14101,M,MBA,76,1.5
3540,14103,Student14103,F,MBA,7,1.5
3541,14108,Student14108,F,MBA,46,1.5
3542,14111,Student14111,M,MBA,0,1.5
3543,14113,Student14113,F,MBA,39,1.5
3544,14129,Student14129,M,MBA,62,1.5
3545,14134,Student14134,M,MBA,15,1.5
3546,14136,Student14136,M,MBA,69,1.5
3547,14139,Student14139,M,MBA,66,1.5
3548,14140,Student14140,M,MBA,25,1.5
3549,14143,Student14143,F,MBA,39,1.5
3550,14150,Student14150,F,MBA,96,1.5
3551,14157,Student14157,M,MBA,41,1.5
3552,14159,Student14159,F,MBA,37,1.5
3553,14166,Student14166,M,MBA,67,1.5
3554,14168,Student14168,F,MBA,24,1.5
3555,14183,Student14183,F,MBA,94,1.5
3556,14187,Student14187,M,MBA,90,1.5
